sn_1,zhel_1,zcmb_1,st_1,est_1,Mmax_1,eMmax_1,t0_1,EBVmw_1,eEBVmw_1,covMs_1,sample_1,subtype_1,quality_1,cosmo_1,phys_1,BV_1,eBV_1,covBV_M_1,ml_1,m_1,mu_1,host_1,dist_1,edist_1,caltype_1,sn_2,zhel_2,zcmb_2,st_2,est_2,Mmax_2,eMmax_2,t0_2,EBVmw_2,eEBVmw_2,covMs_2,sample_2,subtype_2,quality_2,cosmo_2,phys_2,BV_2,eBV_2,covBV_M_2,ml_2,m_2,mu_2,host_2,dist_2,edist_2,caltype_2,sn_3,zhel_3,zcmb_3,st_3,est_3,Mmax_3,eMmax_3,t0_3,EBVmw_3,eEBVmw_3,covMs_3,sample_3,subtype_3,quality_3,cosmo_3,phys_3,BV_3,eBV_3,covBV_M_3,ml_3,m_3,mu_3,host_3,dist_3,edist_3,caltype_3,sn_4,zhel_4,zcmb_4,st_4,est_4,Mmax_4,eMmax_4,t0_4,EBVmw_4,eEBVmw_4,covMs_4,sample_4,subtype_4,quality_4,cosmo_4,phys_4,BV_4,eBV_4,covBV_M_4,ml_4,m_4,mu_4,host_4,dist_4,edist_4,caltype_4,sn_5,zhel_5,zcmb_5,st_5,est_5,Mmax_5,eMmax_5,t0_5,EBVmw_5,eEBVmw_5,covMs_5,sample_5,subtype_5,quality_5,cosmo_5,phys_5,BV_5,eBV_5,covBV_M_5,ml_5,m_5,mu_5,host_5,dist_5,edist_5,caltype_5,sn_2a,zhel_2a,zcmb_2a,st_2a,est_2a,Mmax_2a,eMmax_2a,t0_2a,EBVmw_2a,eEBVmw_2a,covMs_2a,sample_2a,subtype_2a,quality_2a,cosmo_2a,phys_2a,BV_2a,eBV_2a,covBV_M_2a,ml_2a,m_2a,mu_2a,host_2a,dist_2a,edist_2a,caltype_2a,sn_3a,zhel_3a,zcmb_3a,st_3a,est_3a,Mmax_3a,eMmax_3a,t0_3a,EBVmw_3a,eEBVmw_3a,covMs_3a,sample_3a,subtype_3a,quality_3a,cosmo_3a,phys_3a,BV_3a,eBV_3a,covBV_M_3a,ml_3a,m_3a,mu_3a,host_3a,dist_3a,edist_3a,caltype_3a,sn_4a,zhel_4a,zcmb_4a,st_4a,est_4a,Mmax_4a,eMmax_4a,t0_4a,EBVmw_4a,eEBVmw_4a,covMs_4a,sample_4a,subtype_4a,quality_4a,cosmo_4a,phys_4a,BV_4a,eBV_4a,covBV_M_4a,ml_4a,m_4a,mu_4a,host_4a,dist_4a,edist_4a,caltype_4a,sn_5a,zhel_5a,zcmb_5a,st_5a,est_5a,Mmax_5a,eMmax_5a,t0_5a,EBVmw_5a,eEBVmw_5a,covMs_5a,sample_5a,subtype_5a,quality_5a,cosmo_5a,phys_5a,BV_5a,eBV_5a,covBV_M_5a,ml_5a,m_5a,mu_5a,host_5a,dist_5a,edist_5a,caltype_5a
SN2011jh,0.0077833,0.0089154,0.789,0.005,16.025,0.008,-6.9,0.0322,0.0032,9.592E-6,CSPII,Ia,0.966,0,1,0.367,0.008,0.0,10.02,10.09,10.16,N/A,-1.0,-1.0,none,SN2011jh,0.0077833,0.0089154,0.789,0.005,15.089,0.006,-8.5,0.0322,0.0032,1.191E-5,CSPII,Ia,0.966,0,1,0.367,0.008,3.6E-5,10.02,10.09,10.16,N/A,-1.0,-1.0,none,SN2011jh,0.0077833,0.0089154,0.789,0.005,14.902,0.005,-8.6,0.0322,0.0032,8.152E-6,CSPII,Ia,0.966,0,1,0.367,0.008,0.0,10.02,10.09,10.16,N/A,-1.0,-1.0,none,SN2011jh,0.0077833,0.0089154,0.789,0.005,14.722,0.005,-9.8,0.0322,0.0032,8.768E-6,CSPII,Ia,0.966,0,1,0.367,0.008,-2.5E-5,10.02,10.09,10.16,N/A,-1.0,-1.0,none,SN2011jh,0.0077833,0.0089154,0.789,0.005,14.566,0.006,-9.7,0.0322,0.0032,7.882E-6,CSPII,Ia,0.966,0,1,0.367,0.008,0.0,10.02,10.09,10.16,N/A,-1.0,-1.0,none,SN2011jh,0.0077833,0.0089154,0.789,0.005,14.914,0.009,-6.1,0.0322,0.0032,9.92E-6,CSPII,Ia,0.966,0,1,0.367,0.008,0.0,10.02,10.09,10.16,N/A,-1.0,-1.0,none,SN2011jh,0.0077833,0.0089154,0.789,0.005,14.518,0.022,0.7,0.0322,0.0032,-6.513E-6,CSPII,Ia,0.966,0,1,0.367,0.008,0.0,10.02,10.09,10.16,N/A,-1.0,-1.0,none,SN2011jh,0.0077833,0.0089154,0.789,0.005,14.38,0.015,0.2,0.0322,0.0032,5.851E-6,CSPII,Ia,0.966,0,1,0.367,0.008,0.0,10.02,10.09,10.16,N/A,-1.0,-1.0,none,SN2011jh,0.0077833,0.0089154,0.789,0.005,14.474,0.019,1.3,0.0322,0.0032,1.634E-6,CSPII,Ia,0.966,0,1,0.367,0.008,0.0,10.02,10.09,10.16,N/A,-1.0,-1.0,none
SN2012aq,0.0519633,0.0525508,0.996,0.018,17.989,0.076,8.2,0.0338,0.0034,-1.992E-5,CSPII,Ia,0.972,1,0,0.004,0.063,0.0,7.63,7.77,8.01,N/A,-1.0,-1.0,none,SN2012aq,0.0519633,0.0525508,0.996,0.018,17.572,0.051,6.7,0.0338,0.0034,-7.683E-6,CSPII,Ia,0.972,1,0,0.004,0.063,0.002601,7.63,7.77,8.01,N/A,-1.0,-1.0,none,SN2012aq,0.0519633,0.0525508,0.996,0.018,17.468,0.029,6.4,0.0338,0.0034,-7.033E-6,CSPII,Ia,0.972,1,0,0.004,0.063,0.0,7.63,7.77,8.01,N/A,-1.0,-1.0,none,SN2012aq,0.0519633,0.0525508,0.996,0.018,17.568,0.037,5.5,0.0338,0.0034,-8.575E-6,CSPII,Ia,0.972,1,0,0.004,0.063,-0.001369,7.63,7.77,8.01,N/A,-1.0,-1.0,none,SN2012aq,0.0519633,0.0525508,0.996,0.018,17.695,0.028,5.2,0.0338,0.0034,-1.459E-5,CSPII,Ia,0.972,1,0,0.004,0.063,0.0,7.63,7.77,8.01,N/A,-1.0,-1.0,none,SN2012aq,0.0519633,0.0525508,0.996,0.018,18.252,0.06,10.1,0.0338,0.0034,-1.836E-5,CSPII,Ia,0.972,1,0,0.004,0.063,0.0,7.63,7.77,8.01,N/A,-1.0,-1.0,none,SN2012aq,0.0519633,0.0525508,0.996,0.018,18.16,0.055,16.2,0.0338,0.0034,-5.821E-7,CSPII,Ia,0.972,1,0,0.004,0.063,0.0,7.63,7.77,8.01,N/A,-1.0,-1.0,none,SN2012aq,0.0519633,0.0525508,0.996,0.018,18.046,0.072,15.9,0.0338,0.0034,-1.601E-5,CSPII,Ia,0.972,1,0,0.004,0.063,0.0,7.63,7.77,8.01,N/A,-1.0,-1.0,none,SN2012aq,0.0519633,0.0525508,0.996,0.018,18.296,0.046,16.0,0.0338,0.0034,1.029E-5,CSPII,Ia,0.972,1,0,0.004,0.063,0.0,7.63,7.77,8.01,N/A,-1.0,-1.0,none
SN2012ar,0.02824,0.028536,0.809,0.006,16.786,0.008,-0.0,0.2024,0.0202,-7.583E-6,CSPII,Ia,0.982,1,1,0.032,0.006,0.0,10.84,10.94,11.02,N/A,-1.0,-1.0,none,SN2012ar,0.02824,0.028536,0.809,0.006,16.498,0.005,-1.6,0.2024,0.0202,-1.547E-6,CSPII,Ia,0.982,1,1,0.032,0.006,2.5E-5,10.84,10.94,11.02,N/A,-1.0,-1.0,none,SN2012ar,0.02824,0.028536,0.809,0.006,16.432,0.004,-1.8,0.2024,0.0202,1.794E-7,CSPII,Ia,0.982,1,1,0.032,0.006,0.0,10.84,10.94,11.02,N/A,-1.0,-1.0,none,SN2012ar,0.02824,0.028536,0.809,0.006,16.466,0.004,-2.9,0.2024,0.0202,4.178E-6,CSPII,Ia,0.982,1,1,0.032,0.006,-1.6E-5,10.84,10.94,11.02,N/A,-1.0,-1.0,none,SN2012ar,0.02824,0.028536,0.809,0.006,16.534,0.004,-2.8,0.2024,0.0202,-1.774E-6,CSPII,Ia,0.982,1,1,0.032,0.006,0.0,10.84,10.94,11.02,N/A,-1.0,-1.0,none,SN2012ar,0.02824,0.028536,0.809,0.006,17.023,0.008,0.9,0.2024,0.0202,-5.138E-6,CSPII,Ia,0.982,1,1,0.032,0.006,0.0,10.84,10.94,11.02,N/A,-1.0,-1.0,none,SN2012ar,0.02824,0.028536,0.809,0.006,16.892,0.067,5.6,0.2024,0.0202,-3.069E-5,CSPII,Ia,0.982,1,1,0.032,0.006,0.0,10.84,10.94,11.02,N/A,-1.0,-1.0,none,SN2012ar,0.02824,0.028536,0.809,0.006,16.723,0.073,5.0,0.2024,0.0202,-9.198E-6,CSPII,Ia,0.982,1,1,0.032,0.006,0.0,10.84,10.94,11.02,N/A,-1.0,-1.0,none,SN2012ar,0.02824,0.028536,0.809,0.006,16.878,0.042,6.1,0.2024,0.0202,-3.759E-6,CSPII,Ia,0.982,1,1,0.032,0.006,0.0,10.84,10.94,11.02,N/A,-1.0,-1.0,none
SN2012bl,0.0186933,0.0181998,1.081,0.016,15.682,0.01,-2.6,0.0297,0.003,-3.528E-5,CSPII,Ia,0.977,0,1,0.044,0.008,0.0,9.85,10.09,10.24,N/A,-1.0,-1.0,none,SN2012bl,0.0186933,0.0181998,1.081,0.016,15.211,0.006,-4.2,0.0297,0.003,2.848E-6,CSPII,Ia,0.977,0,1,0.044,0.008,3.6E-5,9.85,10.09,10.24,N/A,-1.0,-1.0,none,SN2012bl,0.0186933,0.0181998,1.081,0.016,15.16,0.006,-4.5,0.0297,0.003,1.19E-5,CSPII,Ia,0.977,0,1,0.044,0.008,0.0,9.85,10.09,10.24,N/A,-1.0,-1.0,none,SN2012bl,0.0186933,0.0181998,1.081,0.016,15.167,0.006,-5.6,0.0297,0.003,6.467E-7,CSPII,Ia,0.977,0,1,0.044,0.008,-3.6E-5,9.85,10.09,10.24,N/A,-1.0,-1.0,none,SN2012bl,0.0186933,0.0181998,1.081,0.016,15.281,0.008,-6.0,0.0297,0.003,4.389E-5,CSPII,Ia,0.977,0,1,0.044,0.008,0.0,9.85,10.09,10.24,N/A,-1.0,-1.0,none,SN2012bl,0.0186933,0.0181998,1.081,0.016,16.034,0.013,-1.0,0.0297,0.003,2.283E-5,CSPII,Ia,0.977,0,1,0.044,0.008,0.0,9.85,10.09,10.24,N/A,-1.0,-1.0,none,SN2012bl,0.0186933,0.0181998,1.081,0.016,16.048,0.07,7.4,0.0297,0.003,1.798E-4,CSPII,Ia,0.977,0,1,0.044,0.008,0.0,9.85,10.09,10.24,N/A,-1.0,-1.0,none,SN2012bl,0.0186933,0.0181998,1.081,0.016,15.912,0.08,7.6,0.0297,0.003,-1.49E-6,CSPII,Ia,0.977,0,1,0.044,0.008,0.0,9.85,10.09,10.24,N/A,-1.0,-1.0,none,SN2012bl,0.0186933,0.0181998,1.081,0.016,16.261,0.044,7.1,0.0297,0.003,1.483E-4,CSPII,Ia,0.977,0,1,0.044,0.008,0.0,9.85,10.09,10.24,N/A,-1.0,-1.0,none
SN2012bo,0.0254133,0.0265314,1.16,0.007,16.5,0.007,-2.9,0.0447,0.0045,-7.913E-6,CSPII,Ia,0.983,0,1,0.009,0.006,0.0,10.15,10.32,10.4,N/A,-1.0,-1.0,none,SN2012bo,0.0254133,0.0265314,1.16,0.007,16.176,0.004,-4.6,0.0447,0.0045,-4.443E-6,CSPII,Ia,0.983,0,1,0.009,0.006,1.6E-5,10.15,10.32,10.4,N/A,-1.0,-1.0,none,SN2012bo,0.0254133,0.0265314,1.16,0.007,16.126,0.004,-4.8,0.0447,0.0045,7.123E-8,CSPII,Ia,0.983,0,1,0.009,0.006,0.0,10.15,10.32,10.4,N/A,-1.0,-1.0,none,SN2012bo,0.0254133,0.0265314,1.16,0.007,16.167,0.004,-5.8,0.0447,0.0045,1.202E-5,CSPII,Ia,0.983,0,1,0.009,0.006,-1.6E-5,10.15,10.32,10.4,N/A,-1.0,-1.0,none,SN2012bo,0.0254133,0.0265314,1.16,0.007,16.241,0.005,-6.9,0.0447,0.0045,1.057E-5,CSPII,Ia,0.983,0,1,0.009,0.006,0.0,10.15,10.32,10.4,N/A,-1.0,-1.0,none,SN2012bo,0.0254133,0.0265314,1.16,0.007,16.813,0.009,-1.7,0.0447,0.0045,1.485E-5,CSPII,Ia,0.983,0,1,0.009,0.006,0.0,10.15,10.32,10.4,N/A,-1.0,-1.0,none,SN2012bo,0.0254133,0.0265314,1.16,0.007,16.755,0.06,5.1,0.0447,0.0045,3.293E-5,CSPII,Ia,0.983,0,1,0.009,0.006,0.0,10.15,10.32,10.4,N/A,-1.0,-1.0,none,SN2012bo,0.0254133,0.0265314,1.16,0.007,16.613,0.066,5.3,0.0447,0.0045,1.422E-5,CSPII,Ia,0.983,0,1,0.009,0.006,0.0,10.15,10.32,10.4,N/A,-1.0,-1.0,none,SN2012bo,0.0254133,0.0265314,1.16,0.007,16.929,0.038,4.8,0.0447,0.0045,1.008E-5,CSPII,Ia,0.983,0,1,0.009,0.006,0.0,10.15,10.32,10.4,N/A,-1.0,-1.0,none
SN2012fr,0.0054533,0.0051291,1.108,0.004,12.381,0.005,-11.1,0.0177,0.0018,3.951E-6,CSPII,Ia,0.981,0,1,0.013,0.006,0.0,11.06,11.25,11.32,N1365,31.31,0.06,c,SN2012fr,0.0054533,0.0051291,1.108,0.004,11.935,0.005,-12.7,0.0177,0.0018,1.719E-6,CSPII,Ia,0.981,0,1,0.013,0.006,2.5E-5,11.06,11.25,11.32,N1365,31.31,0.06,c,SN2012fr,0.0054533,0.0051291,1.108,0.004,11.906,0.003,-13.0,0.0177,0.0018,1.622E-6,CSPII,Ia,0.981,0,1,0.013,0.006,0.0,11.06,11.25,11.32,N1365,31.31,0.06,c,SN2012fr,0.0054533,0.0051291,1.108,0.004,11.922,0.003,-14.0,0.0177,0.0018,5.324E-6,CSPII,Ia,0.981,0,1,0.013,0.006,-9.0E-6,11.06,11.25,11.32,N1365,31.31,0.06,c,SN2012fr,0.0054533,0.0051291,1.108,0.004,12.061,0.004,-14.7,0.0177,0.0018,3.412E-6,CSPII,Ia,0.981,0,1,0.013,0.006,0.0,11.06,11.25,11.32,N1365,31.31,0.06,c,SN2012fr,0.0054533,0.0051291,1.108,0.004,12.792,0.006,-9.6,0.0177,0.0018,2.216E-6,CSPII,Ia,0.981,0,1,0.013,0.006,0.0,11.06,11.25,11.32,N1365,31.31,0.06,c,SN2012fr,0.0054533,0.0051291,1.108,0.004,12.855,0.012,-6.9,0.0177,0.0018,1.02E-5,CSPII,Ia,0.981,0,1,0.013,0.006,0.0,11.06,11.25,11.32,N1365,31.31,0.06,c,SN2012fr,0.0054533,0.0051291,1.108,0.004,12.716,0.009,-3.8,0.0177,0.0018,3.16E-6,CSPII,Ia,0.981,0,1,0.013,0.006,0.0,11.06,11.25,11.32,N1365,31.31,0.06,c,SN2012fr,0.0054533,0.0051291,1.108,0.004,12.966,0.01,-7.2,0.0177,0.0018,-5.07E-7,CSPII,Ia,0.981,0,1,0.013,0.006,0.0,11.06,11.25,11.32,N1365,31.31,0.06,c
SN2012gm,0.01478,0.013553,0.987,0.004,15.898,0.005,-5.0,0.0393,0.0039,3.483E-6,CSPII,Ia,0.977,0,1,0.172,0.004,0.0,9.9,10.01,10.08,N/A,-1.0,-1.0,none,SN2012gm,0.01478,0.013553,0.987,0.004,15.347,0.003,-7.5,0.0393,0.0039,4.644E-6,CSPII,Ia,0.977,0,1,0.172,0.004,9.0E-6,9.9,10.01,10.08,N/A,-1.0,-1.0,none,SN2012gm,0.01478,0.013553,0.987,0.004,15.237,0.003,-6.7,0.0393,0.0039,3.245E-6,CSPII,Ia,0.977,0,1,0.172,0.004,0.0,9.9,10.01,10.08,N/A,-1.0,-1.0,none,SN2012gm,0.01478,0.013553,0.987,0.004,15.175,0.003,-8.7,0.0393,0.0039,4.366E-6,CSPII,Ia,0.977,0,1,0.172,0.004,-9.0E-6,9.9,10.01,10.08,N/A,-1.0,-1.0,none,SN2012gm,0.01478,0.013553,0.987,0.004,15.155,0.004,-8.9,0.0393,0.0039,2.245E-6,CSPII,Ia,0.977,0,1,0.172,0.004,0.0,9.9,10.01,10.08,N/A,-1.0,-1.0,none,SN2012gm,0.01478,0.013553,0.987,0.004,15.592,0.006,-4.1,0.0393,0.0039,1.827E-6,CSPII,Ia,0.977,0,1,0.172,0.004,0.0,9.9,10.01,10.08,N/A,-1.0,-1.0,none,SN2012gm,0.01478,0.013553,0.987,0.004,15.389,0.015,-2.8,0.0393,0.0039,1.646E-6,CSPII,Ia,0.977,0,1,0.172,0.004,0.0,9.9,10.01,10.08,N/A,-1.0,-1.0,none,SN2012gm,0.01478,0.013553,0.987,0.004,15.26,0.01,-3.3,0.0393,0.0039,3.425E-6,CSPII,Ia,0.977,0,1,0.172,0.004,0.0,9.9,10.01,10.08,N/A,-1.0,-1.0,none,SN2012gm,0.01478,0.013553,0.987,0.004,15.482,0.012,-3.1,0.0393,0.0039,3.366E-6,CSPII,Ia,0.977,0,1,0.172,0.004,0.0,9.9,10.01,10.08,N/A,-1.0,-1.0,none
SN2012hd,0.0119433,0.0111341,0.888,0.004,15.759,0.008,-8.7,0.0228,0.0023,5.994E-6,CSPII,Ia,0.973,0,1,0.122,0.008,0.0,10.38,10.44,10.54,N/A,-1.0,-1.0,none,SN2012hd,0.0119433,0.0111341,0.888,0.004,14.899,0.006,-12.3,0.0228,0.0023,8.42E-6,CSPII,Ia,0.973,0,1,0.122,0.008,3.6E-5,10.38,10.44,10.54,N/A,-1.0,-1.0,none,SN2012hd,0.0119433,0.0111341,0.888,0.004,14.796,0.005,-10.5,0.0228,0.0023,6.799E-6,CSPII,Ia,0.973,0,1,0.122,0.008,0.0,10.38,10.44,10.54,N/A,-1.0,-1.0,none,SN2012hd,0.0119433,0.0111341,0.888,0.004,14.777,0.005,-13.6,0.0228,0.0023,2.949E-6,CSPII,Ia,0.973,0,1,0.122,0.008,-2.5E-5,10.38,10.44,10.54,N/A,-1.0,-1.0,none,SN2012hd,0.0119433,0.0111341,0.888,0.004,14.76,0.006,-13.5,0.0228,0.0023,5.188E-6,CSPII,Ia,0.973,0,1,0.122,0.008,0.0,10.38,10.44,10.54,N/A,-1.0,-1.0,none,SN2012hd,0.0119433,0.0111341,0.888,0.004,15.267,0.01,-9.3,0.0228,0.0023,8.853E-6,CSPII,Ia,0.973,0,1,0.122,0.008,0.0,10.38,10.44,10.54,N/A,-1.0,-1.0,none,SN2012hd,0.0119433,0.0111341,0.888,0.004,15.045,0.019,-7.7,0.0228,0.0023,2.646E-6,CSPII,Ia,0.973,0,1,0.122,0.008,0.0,10.38,10.44,10.54,N/A,-1.0,-1.0,none,SN2012hd,0.0119433,0.0111341,0.888,0.004,14.993,0.015,-8.6,0.0228,0.0023,1.67E-6,CSPII,Ia,0.973,0,1,0.122,0.008,0.0,10.38,10.44,10.54,N/A,-1.0,-1.0,none,SN2012hd,0.0119433,0.0111341,0.888,0.004,15.127,0.017,-7.7,0.0228,0.0023,1.316E-5,CSPII,Ia,0.973,0,1,0.122,0.008,0.0,10.38,10.44,10.54,N/A,-1.0,-1.0,none
SN2012hr,0.0075567,0.0078716,0.973,0.001,14.312,0.004,-7.9,0.0389,0.0039,1.031E-6,CSPII,Ia,0.966,0,1,0.009,0.004,0.0,10.21,10.32,10.45,N/A,-1.0,-1.0,none,SN2012hr,0.0075567,0.0078716,0.973,0.001,13.623,0.003,-9.4,0.0389,0.0039,1.374E-6,CSPII,Ia,0.966,0,1,0.009,0.004,9.0E-6,10.21,10.32,10.45,N/A,-1.0,-1.0,none,SN2012hr,0.0075567,0.0078716,0.973,0.001,13.568,0.003,-9.6,0.0389,0.0039,1.262E-6,CSPII,Ia,0.966,0,1,0.009,0.004,0.0,10.21,10.32,10.45,N/A,-1.0,-1.0,none,SN2012hr,0.0075567,0.0078716,0.973,0.001,13.614,0.003,-10.6,0.0389,0.0039,1.772E-6,CSPII,Ia,0.966,0,1,0.009,0.004,-9.0E-6,10.21,10.32,10.45,N/A,-1.0,-1.0,none,SN2012hr,0.0075567,0.0078716,0.973,0.001,13.722,0.003,-10.8,0.0389,0.0039,8.216E-7,CSPII,Ia,0.966,0,1,0.009,0.004,0.0,10.21,10.32,10.45,N/A,-1.0,-1.0,none,SN2012hr,0.0075567,0.0078716,0.973,0.001,14.344,0.005,-6.0,0.0389,0.0039,5.562E-7,CSPII,Ia,0.966,0,1,0.009,0.004,0.0,10.21,10.32,10.45,N/A,-1.0,-1.0,none,SN2012hr,0.0075567,0.0078716,0.973,0.001,14.217,0.009,0.1,0.0389,0.0039,1.63E-6,CSPII,Ia,0.966,0,1,0.009,0.004,0.0,10.21,10.32,10.45,N/A,-1.0,-1.0,none,SN2012hr,0.0075567,0.0078716,0.973,0.001,14.143,0.006,-0.5,0.0389,0.0039,5.076E-7,CSPII,Ia,0.966,0,1,0.009,0.004,0.0,10.21,10.32,10.45,N/A,-1.0,-1.0,none,SN2012hr,0.0075567,0.0078716,0.973,0.001,14.407,0.008,-0.1,0.0389,0.0039,2.018E-6,CSPII,Ia,0.966,0,1,0.009,0.004,0.0,10.21,10.32,10.45,N/A,-1.0,-1.0,none
SN2012ht,0.0035567,0.0046846,0.868,0.003,13.555,0.009,-11.8,0.0252,0.0025,5.03E-6,CSPII,Ia,,0,1,-0.016,0.01,0.0,8.06,8.06,8.06,N3347,31.91,0.04,c,SN2012ht,0.0035567,0.0046846,0.868,0.003,13.003,0.007,-13.3,0.0252,0.0025,8.234E-6,CSPII,Ia,,0,1,-0.016,0.01,4.9E-5,8.06,8.06,8.06,N3347,31.91,0.04,c,SN2012ht,0.0035567,0.0046846,0.868,0.003,12.963,0.006,-13.5,0.0252,0.0025,7.397E-6,CSPII,Ia,,0,1,-0.016,0.01,0.0,8.06,8.06,8.06,N3347,31.91,0.04,c,SN2012ht,0.0035567,0.0046846,0.868,0.003,13.019,0.007,-14.7,0.0252,0.0025,8.104E-6,CSPII,Ia,,0,1,-0.016,0.01,-4.9E-5,8.06,8.06,8.06,N3347,31.91,0.04,c,SN2012ht,0.0035567,0.0046846,0.868,0.003,13.132,0.007,-14.5,0.0252,0.0025,6.208E-6,CSPII,Ia,,0,1,-0.016,0.01,0.0,8.06,8.06,8.06,N3347,31.91,0.04,c,SN2012ht,0.0035567,0.0046846,0.868,0.003,13.726,0.01,-10.5,0.0252,0.0025,7.649E-6,CSPII,Ia,,0,1,-0.016,0.01,0.0,8.06,8.06,8.06,N3347,31.91,0.04,c,SN2012ht,0.0035567,0.0046846,0.868,0.003,13.588,0.012,-6.8,0.0252,0.0025,1.839E-6,CSPII,Ia,,0,1,-0.016,0.01,0.0,8.06,8.06,8.06,N3347,31.91,0.04,c,SN2012ht,0.0035567,0.0046846,0.868,0.003,13.466,0.009,-7.7,0.0252,0.0025,2.861E-6,CSPII,Ia,,0,1,-0.016,0.01,0.0,8.06,8.06,8.06,N3347,31.91,0.04,c,SN2012ht,0.0035567,0.0046846,0.868,0.003,13.686,0.01,-6.8,0.0252,0.0025,7.761E-6,CSPII,Ia,,0,1,-0.016,0.01,0.0,8.06,8.06,8.06,N3347,31.91,0.04,c
SN2013E,0.0094067,0.0104565,1.131,0.004,14.131,0.005,-8.1,0.0843,0.0084,7.303E-7,CSPII,Ia,0.951,0,1,0.075,0.004,0.0,9.83,9.96,9.99,N/A,-1.0,-1.0,none,SN2013E,0.0094067,0.0104565,1.131,0.004,13.768,0.003,-9.8,0.0843,0.0084,-5.178E-8,CSPII,Ia,0.951,0,1,0.075,0.004,9.0E-6,9.83,9.96,9.99,N/A,-1.0,-1.0,none,SN2013E,0.0094067,0.0104565,1.131,0.004,13.712,0.003,-10.0,0.0843,0.0084,8.497E-7,CSPII,Ia,0.951,0,1,0.075,0.004,0.0,9.83,9.96,9.99,N/A,-1.0,-1.0,none,SN2013E,0.0094067,0.0104565,1.131,0.004,13.693,0.003,-11.0,0.0843,0.0084,8.357E-6,CSPII,Ia,0.951,0,1,0.075,0.004,-9.0E-6,9.83,9.96,9.99,N/A,-1.0,-1.0,none,SN2013E,0.0094067,0.0104565,1.131,0.004,13.774,0.004,-11.8,0.0843,0.0084,4.716E-6,CSPII,Ia,0.951,0,1,0.075,0.004,0.0,9.83,9.96,9.99,N/A,-1.0,-1.0,none,SN2013E,0.0094067,0.0104565,1.131,0.004,14.389,0.006,-6.7,0.0843,0.0084,5.002E-6,CSPII,Ia,0.951,0,1,0.075,0.004,0.0,9.83,9.96,9.99,N/A,-1.0,-1.0,none,SN2013E,0.0094067,0.0104565,1.131,0.004,14.403,0.026,15.0,0.0843,0.0084,1.909E-5,CSPII,Ia,0.951,0,1,0.075,0.004,0.0,9.83,9.96,9.99,N/A,-1.0,-1.0,none,SN2013E,0.0094067,0.0104565,1.131,0.004,14.213,0.049,15.2,0.0843,0.0084,1.595E-5,CSPII,Ia,0.951,0,1,0.075,0.004,0.0,9.83,9.96,9.99,N/A,-1.0,-1.0,none,SN2013E,0.0094067,0.0104565,1.131,0.004,14.514,0.025,14.6,0.0843,0.0084,8.581E-6,CSPII,Ia,0.951,0,1,0.075,0.004,0.0,9.83,9.96,9.99,N/A,-1.0,-1.0,none
SN2013H,0.0154767,0.0158792,1.048,0.005,16.321,0.006,-9.0,0.1134,0.0113,4.986E-6,CSPII,Ia,0.98,0,1,0.186,0.005,0.0,10.32,10.5,10.6,N/A,-1.0,-1.0,none,SN2013H,0.0154767,0.0158792,1.048,0.005,15.638,0.004,-10.5,0.1134,0.0113,6.55E-6,CSPII,Ia,0.98,0,1,0.186,0.005,1.6E-5,10.32,10.5,10.6,N/A,-1.0,-1.0,none,SN2013H,0.0154767,0.0158792,1.048,0.005,15.521,0.004,-10.8,0.1134,0.0113,5.918E-6,CSPII,Ia,0.98,0,1,0.186,0.005,0.0,10.32,10.5,10.6,N/A,-1.0,-1.0,none,SN2013H,0.0154767,0.0158792,1.048,0.005,15.452,0.003,-11.9,0.1134,0.0113,-2.052E-6,CSPII,Ia,0.98,0,1,0.186,0.005,-9.0E-6,10.32,10.5,10.6,N/A,-1.0,-1.0,none,SN2013H,0.0154767,0.0158792,1.048,0.005,15.441,0.004,-12.2,0.1134,0.0113,4.547E-6,CSPII,Ia,0.98,0,1,0.186,0.005,0.0,10.32,10.5,10.6,N/A,-1.0,-1.0,none,SN2013H,0.0154767,0.0158792,1.048,0.005,15.991,0.007,-7.2,0.1134,0.0113,1.038E-6,CSPII,Ia,0.98,0,1,0.186,0.005,0.0,10.32,10.5,10.6,N/A,-1.0,-1.0,none,SN2013H,0.0154767,0.0158792,1.048,0.005,15.745,0.057,13.1,0.1134,0.0113,2.419E-5,CSPII,Ia,0.98,0,1,0.186,0.005,0.0,10.32,10.5,10.6,N/A,-1.0,-1.0,none,SN2013H,0.0154767,0.0158792,1.048,0.005,15.627,0.045,20.3,0.1134,0.0113,1.058E-5,CSPII,Ia,0.98,0,1,0.186,0.005,0.0,10.32,10.5,10.6,N/A,-1.0,-1.0,none,SN2013H,0.0154767,0.0158792,1.048,0.005,15.782,0.034,12.8,0.1134,0.0113,1.289E-5,CSPII,Ia,0.98,0,1,0.186,0.005,0.0,10.32,10.5,10.6,N/A,-1.0,-1.0,none
