     name      zhel      zcmb f    st   est   Mmax  eMmax    t0  EBVmw eEBVmw  covMs     dist
SN2007S    0.0138700 0.0150233 H 1.186 0.007 15.517 0.009  -7.3 0.0224 0.0022  1.127e-06    Ho
SN2007S    0.0138700 0.0150233 J 1.186 0.007 15.358 0.009  -6.9 0.0224 0.0022  1.571e-05    Ho
SN2007S    0.0138700 0.0150233 V 1.186 0.007 15.428 0.006 -11.9 0.0224 0.0022  4.104e-06    Ho
SN2007S    0.0138700 0.0150233 Y 1.186 0.007 15.596 0.012  -2.0 0.0224 0.0022  3.072e-05    Ho
SN2007S    0.0138700 0.0150233 Y 1.186 0.007 15.596 0.012  -7.0 0.0224 0.0022  3.072e-05    Ho
SN2007S    0.0138700 0.0150233 g 1.186 0.007 15.586 0.007 -10.9 0.0224 0.0022  6.060e-06    Ho
SN2007S    0.0138700 0.0150233 i 1.186 0.007 15.719 0.014  -7.9 0.0224 0.0022  2.758e-05    Ho
SN2007S    0.0138700 0.0150233 r 1.186 0.007 15.300 0.009 -13.3 0.0224 0.0022  1.924e-05    Ho
SN2007S    0.0138700 0.0150233 u 1.186 0.007 16.402 0.014  -9.0 0.0224 0.0022  9.649e-06    Ho
SN2007af   0.0054600 0.0062900 B 0.949 0.002 13.184 0.005  -8.9 0.0338 0.0034  2.734e-06    Ho
SN2007af   0.0054600 0.0062900 g 0.949 0.002 13.081 0.005  -8.2 0.0338 0.0034  2.600e-06    Ho
SN2007af   0.0054600 0.0062900 i 0.949 0.002 13.653 0.008  -5.6 0.0338 0.0034  1.592e-06    Ho
SN2007af   0.0054600 0.0062900 H 0.949 0.002 13.621 0.007  -7.5 0.0338 0.0034  2.320e-06    Ho
SN2007af   0.0054600 0.0062900 J 0.949 0.002 13.480 0.006  -8.1 0.0338 0.0034  2.037e-06    Ho
SN2007af   0.0054600 0.0062900 r 0.949 0.002 13.122 0.005  -9.3 0.0338 0.0034  1.695e-06    Ho
SN2007af   0.0054600 0.0062900 u 0.949 0.002 13.713 0.008  -7.4 0.0338 0.0034  2.600e-06    Ho
SN2007af   0.0054600 0.0062900 V 0.949 0.002 13.119 0.005 -10.1 0.0338 0.0034  3.224e-06    Ho
SN2007af   0.0054600 0.0062900 Y 0.949 0.002 13.532 0.008  -7.4 0.0338 0.0034  1.725e-06    Ho
SN2007ai   0.0316400 0.0319867 B 1.223 0.013 17.023 0.010  -0.7 0.2860 0.0286 -1.578e-05    Ho
SN2007ai   0.0316400 0.0319867 H 1.223 0.013 17.117 0.026   3.2 0.2860 0.0286 -7.160e-05    Ho
SN2007ai   0.0316400 0.0319867 J 1.223 0.013 16.953 0.015  -0.6 0.2860 0.0286 -3.473e-06    Ho
SN2007ai   0.0316400 0.0319867 V 1.223 0.013 16.840 0.008  -1.9 0.2860 0.0286 -4.388e-05    Ho
SN2007ai   0.0316400 0.0319867 Y 1.223 0.013 17.234 0.020   3.4 0.2860 0.0286  7.201e-07    Ho
SN2007ai   0.0316400 0.0319867 Y 1.223 0.013 17.234 0.020  -0.7 0.2860 0.0286  7.201e-07    Ho
SN2007ai   0.0316400 0.0319867 g 1.223 0.013 16.936 0.030   1.3 0.2860 0.0286 -1.126e-05    Ho
SN2007ai   0.0316400 0.0319867 i 1.223 0.013 17.358 0.016   2.1 0.2860 0.0286  7.253e-05    Ho
SN2007ai   0.0316400 0.0319867 r 1.223 0.013 16.866 0.010  -3.4 0.2860 0.0286  5.050e-05    Ho
SN2007ai   0.0316400 0.0319867 u 1.223 0.013 17.420 0.089   3.1 0.2860 0.0286 -6.697e-05    Ho
SN2007al   0.0121133 0.0132629 B 0.383 0.006 17.320 0.021  -0.2 0.0360 0.0036  1.490e-05    Ho
SN2007al   0.0121133 0.0132629 H 0.383 0.006 16.024 0.056  -0.3 0.0360 0.0036  5.911e-05    Ho
SN2007al   0.0121133 0.0132629 J 0.383 0.006 16.108 0.073  -0.8 0.0360 0.0036  1.501e-05    Ho
SN2007al   0.0121133 0.0132629 V 0.383 0.006 16.627 0.016  -1.7 0.0360 0.0036  1.274e-05    Ho
SN2007al   0.0121133 0.0132629 Y 0.383 0.006 16.365 0.068   6.1 0.0360 0.0036  6.201e-05    Ho
SN2007al   0.0121133 0.0132629 Y 0.383 0.006 16.365 0.068  -2.9 0.0360 0.0036  6.201e-05    Ho
SN2007al   0.0121133 0.0132629 g 0.383 0.006 16.951 0.021  -0.4 0.0360 0.0036  1.817e-05    Ho
SN2007al   0.0121133 0.0132629 i 0.383 0.006 16.566 0.031  -2.0 0.0360 0.0036  1.870e-05    Ho
SN2007al   0.0121133 0.0132629 r 0.383 0.006 16.464 0.020  -4.3 0.0360 0.0036  3.679e-05    Ho
SN2007al   0.0121133 0.0132629 u 0.383 0.006 18.451 0.040   1.4 0.0360 0.0036  2.248e-05    Ho
SN2007as   0.0175600 0.0178967 B 0.889 0.004 15.489 0.007  -0.5 0.1229 0.0123  4.199e-07    Ho
SN2007as   0.0175600 0.0178967 H 0.889 0.004 16.073 0.017  -2.1 0.1229 0.0123  1.590e-05    Ho
SN2007as   0.0175600 0.0178967 J 0.889 0.004 15.879 0.011  -3.0 0.1229 0.0123  3.704e-07    Ho
SN2007as   0.0175600 0.0178967 V 0.889 0.004 15.409 0.005  -1.9 0.1229 0.0123  1.335e-06    Ho
SN2007as   0.0175600 0.0178967 Y 0.889 0.004 15.960 0.012  -2.0 0.1229 0.0123  7.920e-06    Ho
SN2007as   0.0175600 0.0178967 Y 0.889 0.004 15.960 0.012  46.8 0.1229 0.0123  7.920e-06    Ho
SN2007as   0.0175600 0.0178967 g 0.889 0.004 15.417 0.006  -0.7 0.1229 0.0123  1.242e-06    Ho
SN2007as   0.0175600 0.0178967 i 0.889 0.004 16.096 0.013   2.5 0.1229 0.0123  4.669e-07    Ho
SN2007as   0.0175600 0.0178967 r 0.889 0.004 15.445 0.007  -1.8 0.1229 0.0123  1.746e-06    Ho
SN2007as   0.0175600 0.0178967 u 0.889 0.004 16.152 0.011   1.0 0.1229 0.0123 -2.948e-06    Ho
SN2007ax   0.0068567 0.0076367 B 0.353 0.010 16.189 0.023  -2.9 0.0446 0.0045  6.217e-05    Ho
SN2007ax   0.0068567 0.0076367 g 0.353 0.010 15.846 0.020  -3.1 0.0446 0.0045  5.851e-05    Ho
SN2007ax   0.0068567 0.0076367 i 0.353 0.010 15.532 0.027  -5.3 0.0446 0.0045  5.550e-05    Ho
SN2007ax   0.0068567 0.0076367 H 0.353 0.010 15.102 0.091  -5.8 0.0446 0.0045  1.204e-04    Ho
SN2007ax   0.0068567 0.0076367 r 0.353 0.010 15.384 0.021  -7.0 0.0446 0.0045  5.890e-05    Ho
SN2007ax   0.0068567 0.0076367 u 0.353 0.010 17.785 0.085  -1.2 0.0446 0.0045  5.496e-05    Ho
SN2007ax   0.0068567 0.0076367 V 0.353 0.010 15.507 0.019  -4.1 0.0446 0.0045  3.768e-05    Ho
SN2007ax   0.0068567 0.0076367 Y 0.353 0.010 15.222 0.032  -7.8 0.0446 0.0045  7.724e-05    Ho
SN2007ba   0.0384867 0.0390533 B 0.568 0.008 17.763 0.015  -7.1 0.0315 0.0032  2.580e-05    Ho
SN2007ba   0.0384867 0.0390533 H 0.568 0.008 17.644 0.073  -1.7 0.0315 0.0032 -5.343e-06    Ho
SN2007ba   0.0384867 0.0390533 J 0.568 0.008 17.611 0.029  -4.9 0.0315 0.0032 -4.659e-06    Ho
SN2007ba   0.0384867 0.0390533 V 0.568 0.008 17.436 0.012  -8.4 0.0315 0.0032  4.037e-05    Ho
SN2007ba   0.0384867 0.0390533 Y 0.568 0.008 17.719 0.021  -5.5 0.0315 0.0032 -7.034e-06    Ho
SN2007ba   0.0384867 0.0390533 Y 0.568 0.008 17.719 0.021  24.5 0.0315 0.0032 -7.034e-06    Ho
SN2007ba   0.0384867 0.0390533 g 0.568 0.008 17.555 0.014  -7.3 0.0315 0.0032  3.313e-05    Ho
SN2007ba   0.0384867 0.0390533 i 0.568 0.008 17.698 0.024  -6.2 0.0315 0.0032 -6.666e-06    Ho
SN2007ba   0.0384867 0.0390533 r 0.568 0.008 17.353 0.015  -9.3 0.0315 0.0032  2.059e-05    Ho
SN2007ba   0.0384867 0.0390533 u 0.568 0.008 18.599 0.039  -5.6 0.0315 0.0032  1.661e-06    Ho
SN2007bc   0.0207567 0.0218500 B 0.907 0.005 15.858 0.007  -2.9 0.0186 0.0019  2.311e-06    Ho
SN2007bc   0.0207567 0.0218500 H 0.907 0.005 16.474 0.028   2.6 0.0186 0.0019  1.907e-05    Ho
SN2007bc   0.0207567 0.0218500 J 0.907 0.005 16.329 0.013  -0.2 0.0186 0.0019  1.820e-06    Ho
SN2007bc   0.0207567 0.0218500 V 0.907 0.005 15.825 0.005  -4.2 0.0186 0.0019  1.801e-06    Ho
SN2007bc   0.0207567 0.0218500 Y 0.907 0.005 16.275 0.016   2.7 0.0186 0.0019  1.413e-05    Ho
SN2007bc   0.0207567 0.0218500 Y 0.907 0.005 16.275 0.016  26.7 0.0186 0.0019  1.413e-05    Ho
SN2007bc   0.0207567 0.0218500 g 0.907 0.005 15.809 0.006  -3.1 0.0186 0.0019  3.131e-06    Ho
SN2007bc   0.0207567 0.0218500 i 0.907 0.005 16.393 0.012   0.2 0.0186 0.0019  5.639e-06    Ho
SN2007bc   0.0207567 0.0218500 r 0.907 0.005 15.867 0.007  -4.2 0.0186 0.0019  4.098e-06    Ho
SN2007bc   0.0207567 0.0218500 u 0.907 0.005 16.270 0.010  -1.4 0.0186 0.0019 -1.136e-06    Ho
SN2007bd   0.0309967 0.0318267 B 0.917 0.006 16.567 0.012  -9.6 0.0289 0.0029  2.446e-05    Ho
SN2007bd   0.0309967 0.0318267 H 0.917 0.006 17.378 0.043  -4.1 0.0289 0.0029 -1.847e-05    Ho
SN2007bd   0.0309967 0.0318267 J 0.917 0.006 17.139 0.028  -4.8 0.0289 0.0029  4.934e-06    Ho
SN2007bd   0.0309967 0.0318267 V 0.917 0.006 16.568 0.010 -10.9 0.0289 0.0029  9.103e-06    Ho
SN2007bd   0.0309967 0.0318267 Y 0.917 0.006 17.178 0.019  -4.0 0.0289 0.0029  5.354e-06    Ho
SN2007bd   0.0309967 0.0318267 Y 0.917 0.006 17.178 0.019  20.9 0.0289 0.0029  5.354e-06    Ho
SN2007bd   0.0309967 0.0318267 g 0.917 0.006 16.506 0.013  -9.8 0.0289 0.0029  2.622e-05    Ho
SN2007bd   0.0309967 0.0318267 i 0.917 0.006 17.249 0.022  -6.5 0.0289 0.0029  1.812e-05    Ho
SN2007bd   0.0309967 0.0318267 r 0.917 0.006 16.624 0.013 -10.9 0.0289 0.0029  1.285e-05    Ho
SN2007bd   0.0309967 0.0318267 u 0.917 0.006 16.995 0.025  -8.1 0.0289 0.0029  2.988e-05    Ho
SN2007bm   0.0062067 0.0074400 B 0.906 0.005 14.425 0.007  -0.8 0.0354 0.0035  9.198e-07    Ho
SN2007bm   0.0062067 0.0074400 H 0.906 0.005 13.996 0.012  -3.4 0.0354 0.0035  2.271e-05    Ho
SN2007bm   0.0062067 0.0074400 J 0.906 0.005 13.845 0.009  -4.2 0.0354 0.0035  1.400e-05    Ho
SN2007bm   0.0062067 0.0074400 V 0.906 0.005 14.004 0.005  -2.1 0.0354 0.0035 -1.759e-06    Ho
SN2007bm   0.0062067 0.0074400 Y 0.906 0.005 14.052 0.024  -3.3 0.0354 0.0035 -1.445e-05    Ho
SN2007bm   0.0062067 0.0074400 Y 0.906 0.005 14.052 0.024  33.8 0.0354 0.0035 -1.445e-05    Ho
SN2007bm   0.0062067 0.0074400 g 0.906 0.005 14.210 0.028   2.0 0.0354 0.0035  1.447e-06    Ho
SN2007bm   0.0062067 0.0074400 i 0.906 0.005 14.160 0.014   2.3 0.0354 0.0035 -1.955e-06    Ho
SN2007bm   0.0062067 0.0074400 r 0.906 0.005 13.848 0.031   2.9 0.0354 0.0035 -9.034e-07    Ho
SN2007bm   0.0062067 0.0074400 u 0.906 0.005 15.294 0.017   0.8 0.0354 0.0035  2.783e-06    Ho
SN2007ca   0.0140567 0.0150700 B 1.078 0.012 15.890 0.007  -9.0 0.0570 0.0057  1.670e-05    Ho
SN2007ca   0.0140567 0.0150700 H 1.078 0.012 15.705 0.016  -5.6 0.0570 0.0057  1.077e-05    Ho
SN2007ca   0.0140567 0.0150700 J 1.078 0.012 15.642 0.014  -5.2 0.0570 0.0057  3.918e-05    Ho
SN2007ca   0.0140567 0.0150700 V 1.078 0.012 15.630 0.006 -10.3 0.0570 0.0057  3.498e-06    Ho
SN2007ca   0.0140567 0.0150700 Y 1.078 0.012 15.832 0.016   1.7 0.0570 0.0057  3.480e-05    Ho
SN2007ca   0.0140567 0.0150700 Y 1.078 0.012 15.832 0.016  -5.4 0.0570 0.0057  3.480e-05    Ho
SN2007ca   0.0140567 0.0150700 g 1.078 0.012 15.753 0.007  -9.2 0.0570 0.0057  1.583e-05    Ho
SN2007ca   0.0140567 0.0150700 i 1.078 0.012 15.990 0.015  -5.7 0.0570 0.0057  1.692e-05    Ho
SN2007ca   0.0140567 0.0150700 r 1.078 0.012 15.588 0.009 -10.7 0.0570 0.0057  2.604e-05    Ho
SN2007ca   0.0140567 0.0150700 u 1.078 0.012 16.528 0.020  -7.4 0.0570 0.0057  5.056e-05    Ho
SN2007cg   0.0331733 0.0341676 B 1.070 0.049 18.202 0.074   8.1 0.0686 0.0069 -4.922e-04    Ho
SN2007cg   0.0331733 0.0341676 V 1.070 0.049 17.518 0.056   6.7 0.0686 0.0069 -5.808e-04    Ho
SN2007cg   0.0331733 0.0341676 Y 1.070 0.049 17.355 0.073  14.7 0.0686 0.0069  4.453e-04    Ho
SN2007cg   0.0331733 0.0341676 Y 1.070 0.049 17.355 0.073  21.6 0.0686 0.0069  4.453e-04    Ho
SN2007cg   0.0331733 0.0341676 g 1.070 0.049 17.807 0.045   7.7 0.0686 0.0069 -2.392e-04    Ho
SN2007cg   0.0331733 0.0341676 i 1.070 0.049 17.644 0.076  11.3 0.0686 0.0069 -2.519e-04    Ho
SN2007cg   0.0331733 0.0341676 r 1.070 0.049 17.310 0.041   6.3 0.0686 0.0069  4.470e-06    Ho
SN2007cg   0.0331733 0.0341676 u 1.070 0.049 19.211 0.139   9.6 0.0686 0.0069 -1.063e-03    Ho
SN2007hj   0.0141033 0.0128818 B 0.633 0.005 15.632 0.008  -1.6 0.0747 0.0075  3.236e-06    Ho
SN2007hj   0.0141033 0.0128818 H 0.633 0.005 15.741 0.035   9.1 0.0747 0.0075 -2.509e-05    Ho
SN2007hj   0.0141033 0.0128818 J 0.633 0.005 15.537 0.070   3.0 0.0747 0.0075 -6.612e-05    Ho
SN2007hj   0.0141033 0.0128818 V 0.633 0.005 15.417 0.006  -2.8 0.0747 0.0075  8.731e-06    Ho
SN2007hj   0.0141033 0.0128818 Y 0.633 0.005 15.636 0.053   2.6 0.0747 0.0075 -3.070e-05    Ho
SN2007hj   0.0141033 0.0128818 Y 0.633 0.005 15.636 0.053  14.5 0.0747 0.0075 -3.070e-05    Ho
SN2007hj   0.0141033 0.0128818 g 0.633 0.005 15.486 0.007  -1.7 0.0747 0.0075  5.172e-06    Ho
SN2007hj   0.0141033 0.0128818 i 0.633 0.005 15.818 0.013  -0.1 0.0747 0.0075 -1.512e-05    Ho
SN2007hj   0.0141033 0.0128818 r 0.633 0.005 15.409 0.008  -3.4 0.0747 0.0075 -3.115e-06    Ho
SN2007hj   0.0141033 0.0128818 u 0.633 0.005 16.440 0.013  -0.0 0.0747 0.0075 -7.931e-06    Ho
SN2007hx   0.0797600 0.0788733 B 1.006 0.028 19.261 0.060   0.3 0.0299 0.0030 -2.703e-05    Ho
SN2007hx   0.0797600 0.0788733 V 1.006 0.028 19.047 0.043  -0.9 0.0299 0.0030  3.728e-06    Ho
SN2007hx   0.0797600 0.0788733 Y 1.006 0.028 19.309 0.074   6.0 0.0299 0.0030  3.659e-05    Ho
SN2007hx   0.0797600 0.0788733 Y 1.006 0.028 19.309 0.074  15.0 0.0299 0.0030  3.659e-05    Ho
SN2007hx   0.0797600 0.0788733 g 1.006 0.028 19.108 0.036   0.1 0.0299 0.0030 -1.644e-05    Ho
SN2007hx   0.0797600 0.0788733 i 1.006 0.028 19.496 0.077   3.8 0.0299 0.0030 -8.570e-05    Ho
SN2007hx   0.0797600 0.0788733 r 1.006 0.028 19.115 0.036  -1.2 0.0299 0.0030 -2.084e-05    Ho
SN2007hx   0.0797600 0.0788733 u 1.006 0.028 19.747 0.140   1.8 0.0299 0.0030 -1.401e-04    Ho
SN2007jd   0.0725833 0.0719112 B 0.891 0.036 18.848 0.064   0.2 0.0660 0.0066 -1.294e-04    Ho
SN2007jd   0.0725833 0.0719112 J 0.891 0.036 19.092 0.129   5.9 0.0660 0.0066 -8.191e-04    Ho
SN2007jd   0.0725833 0.0719112 V 0.891 0.036 18.750 0.049  -1.2 0.0660 0.0066 -4.172e-05    Ho
SN2007jd   0.0725833 0.0719112 Y 0.891 0.036 19.356 0.103   6.8 0.0660 0.0066 -5.969e-04    Ho
SN2007jd   0.0725833 0.0719112 Y 0.891 0.036 19.356 0.103  11.7 0.0660 0.0066 -5.969e-04    Ho
SN2007jd   0.0725833 0.0719112 g 0.891 0.036 18.799 0.039  -0.0 0.0660 0.0066 -9.151e-05    Ho
SN2007jd   0.0725833 0.0719112 i 0.891 0.036 19.333 0.084   3.2 0.0660 0.0066 -2.030e-04    Ho
SN2007jd   0.0725833 0.0719112 r 0.891 0.036 18.874 0.039  -1.1 0.0660 0.0066 -4.684e-05    Ho
SN2007jd   0.0725833 0.0719112 u 0.891 0.036 19.857 0.186   1.7 0.0660 0.0066 -4.328e-04    Ho
SN2007jg   0.0371067 0.0365767 B 0.939 0.006 17.260 0.008  -3.0 0.0904 0.0090  1.487e-05    Ho
SN2007jg   0.0371067 0.0365767 H 0.939 0.006 17.573 0.044   1.5 0.0904 0.0090 -9.336e-06    Ho
SN2007jg   0.0371067 0.0365767 J 0.939 0.006 17.623 0.017   0.9 0.0904 0.0090 -1.596e-05    Ho
SN2007jg   0.0371067 0.0365767 V 0.939 0.006 17.232 0.006  -4.2 0.0904 0.0090  1.118e-05    Ho
SN2007jg   0.0371067 0.0365767 Y 0.939 0.006 17.740 0.027   1.6 0.0904 0.0090  4.058e-06    Ho
SN2007jg   0.0371067 0.0365767 Y 0.939 0.006 17.740 0.027  15.6 0.0904 0.0090  4.058e-06    Ho
SN2007jg   0.0371067 0.0365767 g 0.939 0.006 17.214 0.007  -3.2 0.0904 0.0090  1.351e-05    Ho
SN2007jg   0.0371067 0.0365767 i 0.939 0.006 17.896 0.013   0.3 0.0904 0.0090 -4.407e-06    Ho
SN2007jg   0.0371067 0.0365767 r 0.939 0.006 17.325 0.009  -4.3 0.0904 0.0090  8.549e-06    Ho
SN2007jg   0.0371067 0.0365767 u 0.939 0.006 18.088 0.015  -1.5 0.0904 0.0090  5.820e-06    Ho
SN2007jh   0.0407667 0.0402667 B 0.599 0.015 18.305 0.020  -2.9 0.0902 0.0090  6.818e-05    Ho
SN2007jh   0.0407667 0.0402667 V 0.599 0.015 18.033 0.017  -4.1 0.0902 0.0090  1.094e-04    Ho
SN2007jh   0.0407667 0.0402667 Y 0.599 0.015 17.736 0.210  37.4 0.0902 0.0090 -7.425e-05    Ho
SN2007jh   0.0407667 0.0402667 g 0.599 0.015 18.145 0.017  -3.0 0.0902 0.0090  9.586e-05    Ho
SN2007jh   0.0407667 0.0402667 i 0.599 0.015 18.376 0.033  -1.7 0.0902 0.0090 -4.796e-05    Ho
SN2007jh   0.0407667 0.0402667 r 0.599 0.015 17.988 0.018  -4.9 0.0902 0.0090  6.226e-05    Ho
SN2007le   0.0067167 0.0055233 B 1.020 0.004 13.891 0.005  -6.7 0.0287 0.0029  6.009e-06    Ho
SN2007le   0.0067167 0.0055233 H 1.020 0.004 13.955 0.008  -6.4 0.0287 0.0029  6.395e-06    Ho
SN2007le   0.0067167 0.0055233 J 1.020 0.004 13.745 0.008  -6.4 0.0287 0.0029  5.017e-06    Ho
SN2007le   0.0067167 0.0055233 V 1.020 0.004 13.599 0.004  -8.0 0.0287 0.0029  2.883e-06    Ho
SN2007le   0.0067167 0.0055233 Y 1.020 0.004 13.881 0.010  -6.2 0.0287 0.0029  8.208e-06    Ho
SN2007le   0.0067167 0.0055233 Y 1.020 0.004 13.881 0.010  31.9 0.0287 0.0029  8.208e-06    Ho
SN2007le   0.0067167 0.0055233 g 1.020 0.004 13.741 0.005  -7.0 0.0287 0.0029  6.262e-06    Ho
SN2007le   0.0067167 0.0055233 i 1.020 0.004 14.079 0.009  -3.3 0.0287 0.0029  9.746e-07    Ho
SN2007le   0.0067167 0.0055233 r 1.020 0.004 13.541 0.006  -8.3 0.0287 0.0029  3.749e-06    Ho
SN2007le   0.0067167 0.0055233 u 1.020 0.004 14.690 0.012  -5.2 0.0287 0.0029  6.041e-06    Ho
SN2007mm   0.0663540 0.0688733 B 0.516 0.014 19.684 0.026  -7.1 0.0313 0.0031  3.992e-05    Ho
SN2007mm   0.0663540 0.0688733 V 0.516 0.014 19.244 0.019  -8.6 0.0313 0.0031  9.997e-05    Ho
SN2007mm   0.0663540 0.0688733 g 0.516 0.014 19.455 0.017  -7.3 0.0313 0.0031  5.140e-05    Ho
SN2007mm   0.0663540 0.0688733 i 0.516 0.014 19.505 0.027  -6.7 0.0313 0.0031  2.631e-05    Ho
SN2007mm   0.0663540 0.0688733 r 0.516 0.014 19.224 0.018  -9.7 0.0313 0.0031  8.877e-05    Ho
SN2007nq   0.0450000 0.0439033 B 0.769 0.006 17.431 0.009  -1.3 0.0312 0.0031  1.885e-07    Ho
SN2007nq   0.0450000 0.0439033 H 0.769 0.006 17.664 0.066   8.6 0.0312 0.0031  7.583e-05    Ho
SN2007nq   0.0450000 0.0439033 J 0.769 0.006 17.620 0.080   4.5 0.0312 0.0031  3.178e-05    Ho
SN2007nq   0.0450000 0.0439033 V 0.769 0.006 17.375 0.007  -2.5 0.0312 0.0031 -6.736e-06    Ho
SN2007nq   0.0450000 0.0439033 Y 0.769 0.006 17.755 0.054   4.7 0.0312 0.0031  8.872e-06    Ho
SN2007nq   0.0450000 0.0439033 Y 0.769 0.006 17.755 0.054  26.7 0.0312 0.0031  8.872e-06    Ho
SN2007nq   0.0450000 0.0439033 g 0.769 0.006 17.346 0.008  -1.5 0.0312 0.0031  1.853e-06    Ho
SN2007nq   0.0450000 0.0439033 i 0.769 0.006 17.931 0.013   1.0 0.0312 0.0031 -3.832e-06    Ho
SN2007nq   0.0450000 0.0439033 r 0.769 0.006 17.461 0.008  -2.6 0.0312 0.0031 -3.056e-06    Ho
SN2007nq   0.0450000 0.0439033 u 0.769 0.006 17.877 0.019   0.3 0.0312 0.0031 -4.795e-06    Ho
SN2007ol   0.0558700 0.0548820 B 0.701 0.032 18.063 0.018  -3.5 0.0215 0.0022  2.758e-04    Ho
SN2007ol   0.0558700 0.0548820 V 0.701 0.032 18.126 0.022  -4.6 0.0215 0.0022  1.112e-04    Ho
SN2007ol   0.0558700 0.0548820 g 0.701 0.032 17.972 0.020  -3.6 0.0215 0.0022  2.843e-04    Ho
SN2007ol   0.0558700 0.0548820 r 0.701 0.032 18.185 0.029  -4.9 0.0215 0.0022 -1.305e-04    Ho
SN2007ol   0.0558700 0.0548820 u 0.701 0.032 18.535 0.029  -1.9 0.0215 0.0022  2.808e-05    Ho
SN2007on   0.0064900 0.0061833 B 0.589 0.003 13.032 0.009  -8.4 0.0098 0.0010  6.047e-06 TRGB
SN2007on   0.0064900 0.0061833 H 0.589 0.003 13.284 0.013  -6.6 0.0098 0.0010 -2.263e-06 TRGB
SN2007on   0.0064900 0.0061833 J 0.589 0.003 13.140 0.014  -7.8 0.0098 0.0010 -1.173e-05 TRGB
SN2007on   0.0064900 0.0061833 V 0.589 0.003 12.917 0.008  -9.6 0.0098 0.0010  4.436e-06 TRGB
SN2007on   0.0064900 0.0061833 Y 0.589 0.003 13.278 0.012  -8.4 0.0098 0.0010 -8.541e-06 TRGB
SN2007on   0.0064900 0.0061833 g 0.589 0.003 12.932 0.010  -6.5 0.0098 0.0010  5.445e-06 TRGB
SN2007on   0.0064900 0.0061833 i 0.589 0.003 13.387 0.022  -7.4 0.0098 0.0010 -2.236e-06 TRGB
SN2007on   0.0064900 0.0061833 r 0.589 0.003 12.969 0.011 -10.4 0.0098 0.0010  1.446e-06 TRGB
SN2007on   0.0064900 0.0061833 u 0.589 0.003 13.627 0.012  -6.9 0.0098 0.0010  6.451e-07 TRGB
SN2007on   0.0064900 0.0061833 u 0.589 0.003 13.627 0.012  -6.9 0.0098 0.0010  6.751e-07    Ho
SN2007so   0.0296667 0.0289285 B 0.925 0.009 16.343 0.066  24.1 0.1161 0.0116  9.643e-05    Ho
SN2007so   0.0296667 0.0289285 H 0.925 0.009 16.659 0.060  33.5 0.1161 0.0116  1.536e-04    Ho
SN2007so   0.0296667 0.0289285 J 0.925 0.009 15.920 0.086  34.8 0.1161 0.0116  8.478e-05    Ho
SN2007so   0.0296667 0.0289285 V 0.925 0.009 16.329 0.037  22.8 0.1161 0.0116 -2.042e-05    Ho
SN2007so   0.0296667 0.0289285 Y 0.925 0.009 16.615 0.038  33.6 0.1161 0.0116  1.275e-04    Ho
SN2007so   0.0296667 0.0289285 Y 0.925 0.009 16.615 0.038  35.7 0.1161 0.0116  1.275e-04    Ho
SN2007so   0.0296667 0.0289285 g 0.925 0.009 16.223 0.051  23.9 0.1161 0.0116  7.954e-05    Ho
SN2007so   0.0296667 0.0289285 i 0.925 0.009 16.776 0.043  27.3 0.1161 0.0116  5.695e-05    Ho
SN2007so   0.0296667 0.0289285 r 0.925 0.009 16.429 0.035  22.8 0.1161 0.0116  5.083e-05    Ho
SN2007so   0.0296667 0.0289285 u 0.925 0.009 16.517 0.160  25.6 0.1161 0.0116  6.539e-05    Ho
SN2007sr   0.0054733 0.0066557 B 0.989 0.017 12.796 0.047   6.4 0.0398 0.0040 -5.379e-06 Ceph,TRGB
SN2007sr   0.0054733 0.0066557 H 0.989 0.017 13.382 0.027   9.9 0.0398 0.0040  4.356e-06 Ceph,TRGB
SN2007sr   0.0054733 0.0066557 J 0.989 0.017 13.140 0.063   9.7 0.0398 0.0040 -8.331e-06 Ceph,TRGB
SN2007sr   0.0054733 0.0066557 V 0.989 0.017 12.637 0.035   5.3 0.0398 0.0040 -3.960e-06 Ceph,TRGB
SN2007sr   0.0054733 0.0066557 Y 0.989 0.017 13.234 0.049  10.1 0.0398 0.0040  2.635e-06 Ceph,TRGB
SN2007sr   0.0054733 0.0066557 g 0.989 0.017 12.682 0.026   6.2 0.0398 0.0040 -4.690e-06 Ceph,TRGB
SN2007sr   0.0054733 0.0066557 i 0.989 0.017 13.301 0.058   9.8 0.0398 0.0040 -6.587e-06 Ceph,TRGB
SN2007sr   0.0054733 0.0066557 r 0.989 0.017 12.693 0.026   5.0 0.0398 0.0040 -6.429e-06 Ceph,TRGB
SN2007sr   0.0054733 0.0066557 u 0.989 0.017 13.423 0.071   7.9 0.0398 0.0040 -9.266e-06 Ceph,TRGB
SN2007st   0.0211667 0.0206508 B 0.863 0.022 15.839 0.066   4.3 0.0143 0.0014 -7.715e-05    Ho
SN2007st   0.0211667 0.0206508 H 0.863 0.022 16.276 0.056   8.9 0.0143 0.0014  1.190e-04    Ho
SN2007st   0.0211667 0.0206508 J 0.863 0.022 15.631 0.096   7.9 0.0143 0.0014  1.864e-05    Ho
SN2007st   0.0211667 0.0206508 V 0.863 0.022 15.690 0.050   2.9 0.0143 0.0014 -1.862e-05    Ho
SN2007st   0.0211667 0.0206508 Y 0.863 0.022 15.995 0.063   8.8 0.0143 0.0014  6.777e-05    Ho
